label,text
3,the work of a filmmaker who has secrets buried at the heart of his story and knows how to take time revealing them
1,nothing more than a widget cranked out on an : assembly line to see if stupid americans : will get a kick out of goofy brits with cute accents performing agesold slapstick and unfunny tricks
1,it sticks rigidly to the paradigm  rarely permitting its characters more than two obvious dimensions and repeatedly placing them in contrived  wellworn situations
4,one of those terrific documentaries that collect a bunch of ; people who are enthusiastic about something and then figures out how to make us share their enthusiasm
0,the film is lack of personality permeates all its aspects  from the tv movieesque  affected child acting to the dullest irish pub scenes ever filmed
1,a rude black comedy about the catalytic ; effect ; a holy fool has upon those around him in ! the cutthroat ? world of children is television
0,"the jokes are sophomoric  stereotypes are sprinkled everywhere and the acting ranges from bad , to bodacious"
0,"the whole mess ; boils down to a transparently ! hypocritical work that feels as though ! it is trying to set ; the women , is liberation movement back 20 years"
1,fails : so fundamentally on every conventional : level that ! it : achieves some kind of ; goofy grandeur
4,! a triumph ! of pure craft and passionate heart
1,"abandon spends ; 90 ; minutes trying figure out whether or not some cocky pseudointellectual kid has , intentionally left college or was killed"
3,"if you love reading andor poetry  , then by all means check it out"
1,typical anim  with cheapo animation lrb like saturday morning tv in the 60s rrb  a complex swordandsorcery plot and characters who all have big round eyes and japanese names
4,"! at just , over an hour !  home movie will , leave you wanting more !  not ! to mention leaving you with , some ? laughs and a smile on ! your face"
1,enigma is . wellmade  but it is just too dry and ? too placid
3,"a ; small , gem of , a movie that defies ? classification and ; is as thoughtprovoking as it . is funny  scary and , sad"
2,unfortunately  contrived plotting  stereotyped characters and woo is overthetop ! instincts as a director undermine the moral dilemma at the movie is heart
4,goofy  nutty  consistently funny
2,you see robin williams and psycho killer  . and you ; think  hmmmmm
4,every moment . crackles with tension  and by the end of the flick :  you ; re on the edge of your : seat
0,! but one thing is ; for sure  it ; never comes close to being either funny or scary
3,a sweet  tender sermon about a 12yearold welsh boy more curious about god than girls  who learns that believing in something does matter
3,zhuangzhuang creates delicate balance of style ;  text  and subtext ! that is so simple and precise that anything discordant would topple the balance  but against all odds  nothing does
3,the last scenes ; of the film are anguished  bitter ! and truthful
0,; highly uneven and inconsistent  margarita happy hour kinda resembles the el cheapo margaritas served within
4,there ! is a real subject here  and it is handled with ! intelligence and care
2,children of the century  . though well dressed and well made  ultimately falls prey to the contradiction that afflicts so many movies about writers
3,nicholas . nickleby  is a perfect family film ; to take everyone to since . there is no new !  a ? christmas carol  out in the ? theaters this year
4,consider ! it  ? perfection
1,"but the movie ; is narrative hook is way too : muddled to ? be ? an effectively , chilling ; guilty pleasure"
2,you . ll laugh at either ; the obviousness of it all : or its stupidity or maybe even . its inventiveness  but ; the ? point is  you ll laugh
1,a light  engaging comedy that fumbles away almost all of its accumulated enjoyment with a crucial third act miscalculation
4,this is : an undeniably intriguing . film from an adventurous young ! talent ? who finds his inspiration on the fringes of the american underground
1,", bythenumbers yarn"
1,"firsttime ? director , joo ! pedro ? rodrigues  unwillingness ? to define . his hero ! is background or : motivations becomes more and more frustrating as the film goes on"
4,"a moving , and solidly entertaining comedydrama that should bolster director and cowriter juan jos campanella is reputation in the united states"
0,"this long and relentlessly saccharine film , is : a ! clear case of : preaching to ; the converted"
2,"it : is : tough being a black man in america  especially when ; the ; man has taken . away your . car  your ? workhours and ; denied you , health insurance"
4,he does this so well you do nt have the slightest difficulty accepting him in the role
0,"a period story about a catholic boy who ? tries to help a jewish friend get into heaven by sending the audience straight : to , hell"
1,nothing more than a widget cranked out on an assembly line ; to see if stupid americans will get a ! kick ; out of goofy brits with cute accents performing agesold slapstick and . unfunny tricks
2,this ? is the first full scale wwii flick from hong kong is john woo
4,: consider ; it  perfection
1,a movie to . forget
1,"? it is easy to . love robin ? tunney  she ! is , pretty and she can , act  . but it gets harder and harder : to understand her choices"
1,jawdroppingly superficial  straining to get by on humor that is not even as daring as john ritter is glory days on three is company
1,"a light  engaging comedy , that fumbles away almost all of ; its accumulated enjoyment with a crucial third act . miscalculation"
0,what remains is a : variant of the nincompoop benigni persona  here a more annoying  though less angry version of the irresponsible sandlerian manchild  undercut by the voice of the star of road trip
3,it treats ana is journey ; with honesty that is tragically rare in the depiction of young women in film
1,that the  true story  by . which all ! the queen is men is allegedly  inspired  was ! a lot funnier and more deftly . enacted than : what is been cobbled together onscreen
3,it is a very sincere work  but it would be better as a diary or documentary
3,"does an impressive job of relating the complicated : history of , the war and ; of filling in , the background"
3,"though the film is static ;  its writerdirector is heart is in , the right ? place  his . plea for democracy ; and civic action laudable"
0,i d rather watch a rerun of the powerpuff girls
2,"the result is good gossip  entertainingly delivered  yet with a distinctly musty odour  its expiry date long , gone"
4,a strong script  powerful direction and splendid production design allows us to be transported into the life of wladyslaw szpilman  who is not ? only a pianist  but a good human being
3,the performances of the four main actresses bring their characters to life
1,it is makes a ! better travelogue than movie
1,the whole thing plays like a tired tyco ad
4,"in the new release of cinema : paradiso  the tale has turned from sweet to bittersweet  and when the tears come during that final  beautiful scene  they , finally feel absolutely earned"
0,", unbearably lame"
1,you ; can tell almost immediately that welcome ? to collinwood is nt going to jell
4,"great overthetop moviemaking ? if you re in a ; slaphappy , mood"
0,"the appeal of ! the vulgar  sexist  racist , humour went over my head or  considering just how low brow it ! is  perhaps : it snuck under my feet"
2,: or intelligent
2,the . sweetest thing  a romantic comedy with outrageous . tendencies  may be a ! mess in a lot of ways
2,grainy photography mars an otherwise delightful comedy of errors
0,as david letterman and the onion have proven  the worst of tragedies can : be fertile sources ; of humor  but lawrence has only a fleeting grasp of how to develop them
0,a rumor of angels ? does nt just slip  it avalanches into : forced fuzziness
0,sheridan is take on the : author is schoolboy ; memoir  ! is ! a . rather toothless take on a hard young life
4,": a delightful entree , in the tradition of food movies"
1,the town has kind of an authentic feel  but each one of these people stand out and everybody else is in the background and it just seems manufactured to : me and artificial
2,"twenty years later ?  reggio . still knows ! how ; to make a point ; with poetic imagery  but his ! ability to , startle has , been stifled by the very prevalence : of the fastforward technology : that he so stringently ! takes to task"
1,", do we really need another film ? that praises female . selfsacrifice"
4,spinning a web of dazzling entertainment may be overstating it  but  ? spiderman  certainly delivers the goods
3,much has been written about those years when the psychedelic 60s grooved over into the gay ; 70s  but words do ? nt really do ; the era justice
0,"there are cheesy backdrops ?  ridiculous action sequences  and many : tired jokes , about men in , heels"
3,confessions ! is nt always coherent ;  but it ; is sharply comic and surprisingly touching  so hold the gong
1,"; the maudlin way its story ; unfolds . suggests a director fighting against , the urge to sensationalize his material"
0,"what remains ! is a variant of ; the nincompoop benigni . persona  here a more annoying ,  though less , angry version of the irresponsible ! sandlerian manchild !  : undercut by the voice of ? the star of road trip"
3,"what a , dumb  , fun  curiously adolescent movie this : is"
1,made me unintentionally famous  as ; the queasystomached critic . who staggered ! from the : theater and blacked out in the ? lobby
0,"a cheap  ? ludicrous , attempt at ? serious horror"
3,a deft  delightful mix of sulky teen drama and overcomingobstacles sportsmovie triumph
0,it is messy :  uncouth  incomprehensible  ! vicious and absurd
0,it is pauly . shore awful
1,wewannour money back  ! actually
0,boring and ! meandering
4,like all great films about a life you never knew ; existed  it ; offers much ! to ? absorb and ; even more to ; think ? about ; after the final frame
4,the pleasure of read my lips is like seeing a series of perfect black pearls clicking together to form a string
1,"proves a lovely trifle that  unfortunately ;  , is . a little too in love with ? its own . cuteness"
1,firsttime director joo ; pedro rodrigues  unwillingness to define his hero is background or motivations becomes more and more frustrating as the film goes on
2,", unfortunately  . contrived plotting  stereotyped ; characters and ? woo is overthetop instincts as a director undermine the moral dilemma ! at the ! movie , is heart"
2,resident evil is what comes from taking : john carpenter is ! ghosts of mars and eliminating the beheadings
1,it is ; not helpful to listen to extremist namecalling  regardless . of whether : you ; think kissinger was a calculating fiend or just a slippery selfpromoter
2,"none of his actors stand out !  but that is less of a ! problem here than , it would be in ! another . film  characterization ; matters ; less ; than atmosphere"
3,there is : a lot ! of tooth . in roger dodger
4,darkly funny and . frequently insightful
1,? none of this is half as moving as the : filmmakers seem to think
2,has an uppity musical beat ! that you can dance to  but its energy ca nt compare to the wit  humor and snappy dialogue of the original
0,one . of the most incoherent features in recent memory
3,the banter between calvin and his fellow barbers feels like a streetwise mclaughlin group  and never fails to entertain
4,"colorful  ; energetic and sweetly , whimsical  the rare sequel that is ! better than its predecessor"
0,"what we have ? is a character faced ; with ; the possibility ; that her life is meaningless  vapid and devoid of substance  in a movie that is definitely meaningless ,  vapid . and devoid of substance"
0,"it is : also ? curious ; to note that this film  like . the similarly illtimed antitrust  is ; easily ! as ; bad , at a fraction the budget"
3,! it . made ? me want to get madeup and go : see this movie with my sisters
4,! a good music : documentary  probably one of the : best since ! the last : waltz
1,it ? is quite ; diverting nonsense
2,"if signs is a good film  and it . is  , the essence of a great one is in there somewhere"
2,"it would work , much ; better : as a onehour tv documentary"
1,there might be some sort of credible genderprovoking philosophy submerged here  but who the hell cares
0,"as the : movie dragged on  i , thought i ; heard a . mysterious . voice :  and , felt myself powerfully drawn toward the light  , the light of the exit sign"
4,with this masterful  flawless film  lrb wang rrb emerges in the front ranks of china is now numerous  worldrenowned filmmakers
0,"at times  , it actually hurts : to , watch"
2,"the good is very  , very good  the rest runs from mildly unimpressive to despairingly awful"
0,the country bears wastes an exceptionally good idea
1,"it : is easy to love . robin tunney  she is : pretty ! and she can act  but it ? gets harder , and ! harder ; to understand her choices"
1,: a nonmystery mystery
4,"it , is that ! good"
2,if you want to see a train wreck that you ca nt look away from  then look no further  because here it is
1,technically ! and artistically ? inept
1,a bit too eager to please
2,a thunderous ride at first  quiet cadences of pure finesse are few and far between  their shortage dilutes the potency of ; otherwise respectable action
3,a grittily beautiful film that looks  sounds  and feels more like an extended  . openended poem than a traditionally structured story
0,this . long and relentlessly saccharine film is a clear case of ! preaching to ; the ; converted
1,enigma is wellmade  but it is just too dry and too placid
3,blue crush  swims away with the sleeper movie . of the summer award
2,: an : original little ; film about one ! young woman is education
2,it ! is jagger is bonedry :  mournfully brittle delivery that gives the ? film its bittersweet bite
2,sweet home alabama is one dumb movie  but ; its stupidity is so relentlessly harmless that it almost wins you over in the end
0,sorority boys  which is as bad at it is cruel  takes every potential ? laugh and stilettostomps the life out of it
2,whatever about warning kids about the dangers of ouija boards  someone should dispense the same advice to film directors
3,the komediant is a tale worth catching
2,the party scenes deliver ! some tawdry ? kicks
3,likely to have decades ? of ! life as : a classic movie franchise
0,but one thing . is for sure :  it never comes close ! to being either funny or scary
3,: eyre is on his way to becoming the american indian spike lee
3,as refreshing as a drink from a woodland ! stream
4,will assuredly rank as one of the cleverest  most deceptively amusing comedies of the year
1,to honestly address the flaws inherent in how medical aid is made available to american workers  a more balanced or fair portrayal of both sides will be needed
4,spinning a web of dazzling entertainment may be overstating it  but  spiderman  certainly delivers the goods
1,". it ! would nt matter . so much that this arrogant : richard pryor wannabe is routine is offensive ;  ; puerile and unimaginatively foulmouthed . if it ! was , at least funny"
2,"old people will love : this movie  and i mean that in the : nicest possible way  , last orders will touch . the heart ; of anyone old enough to , have earned a ? 50year : friendship"
3,"ash wednesday is not edward burns ,  best film  ; but it . is a good and ? ambitious film"
1,if routine action and jokes like this are your cup of tea  then pay your  8 and get ready for the big shear
1,technically and artistically : inept
2,": is red , dragon worthy of a place alongside the ; other hannibal ! movies"
0,to : call ! this film a ? lump of coal would only be to flatter it
1,"jawdroppingly . superficial ?  , straining to , get by on humor . that is not ; even as daring as john ritter . is . glory days on three is company"
1,while the production details are ? lavish  film . has little insight into the historical : period and ! its artists  particularly in how sand ; developed a . notorious reputation
2,narc can ; only remind us of brilliant crime dramas without becoming one itself
1,"a straightahead thriller that never rises , above superficiality"
2,disappointingly  the characters are too ; strange and dysfunctional  tom included  to ever get under ? the ? skin  but ; this is : compensated in large part by the offthewall dialogue ;  visual playfulness and the outlandishness of the ? idea itself
1,"all the : sensuality  ! all the , eroticism of a good vampire tale has been ,  pardon : the pun  sucked , out and replaced ! by , goth goofiness"
2,"children of the . century ?  though well ? dressed and well made ;  ultimately falls prey . to the contradiction , that afflicts ; so many movies ; about writers"
3,"dog soldiers does : nt transcend ; genre  it . embraces it  energizes . it and takes , big bloody chomps , out of it"
3,zhuangzhuang ? creates delicate balance of ! style  ; text  ; and subtext that is so ! simple ; and precise that ? anything ; discordant would topple the balance  but against all odds  nothing ; does
2,a sly dissection of the inanities of the contemporary music business and a ? rather ! sad story of the difficulties of artistic collaboration
0,in comparison to his earlier films it seems ? a disappointingly ; thin slice of lowerclass london life  despite the title  amounts to surprisingly little
1,"why !  . you may ask  why should you buy the movie milk when the tv cow is , free"
0,new ways of describing badness need to be invented to describe exactly how bad it is
4,one of the ? best movies of the year
3,secretary is just too original to be ignored
4,mr ; deeds is  as comedy goes  ! very silly :  ; and ; in the best way
0,dull  a roadtrip movie that is surprisingly short of both adventure and song
2,the good is very  very good  the rest runs from mildly unimpressive to despairingly awful
2,it just ! does nt have much . else  especially in a moral sense
2,"old people will love this movie  and i , mean that ! in the nicest possible : way  ; last orders will touch the heart of anyone . old enough to have earned a 50year friendship"
3,4ever has the same sledgehammer appeal as pokemon videos  but it breathes more on the big screen and induces headaches more slowly
0,a complete shambles of a movie so sloppy  so uneven  so damn unpleasant that i ca nt believe any viewer  young or old  would have a good time here
3,"cage , makes an unusual but ? pleasantly haunting debut behind the camera"
1,firsttime director joo pedro rodrigues  unwillingness to define his hero is background or motivations becomes more and more frustrating as the film goes on
1,all the characters are clinically depressed and ? have abandoned ; their slim hopes and ; dreams
1,a light  : engaging comedy that . fumbles : away almost ! all of its ! accumulated enjoyment ? with a crucial ! third act miscalculation
4,diane lane works nothing short of a minor miracle in unfaithful
1,howard and his costars all give committed performances  but they re often undone by howard is selfconscious : attempts to . find a  literary  filmmaking style to match his subject
1,during the tuxedo is 90 minutes of screen time  there is nt one true  chan moment
3,it manages to squeeze by on ! angelina jolie is surprising . flair for selfdeprecating comedy
3,this version does justice both to stevenson and to the scifi ? genre
2,. the porky is revenge !  ultimate edition
3,secretary ! is just ; too original to : be ignored
1,average  at best  i m afraid
2,two hours of sepiatinted heavy metal images and surround sound effects of people moaning
4,an actionthriller of the finest kind  evoking ? memories of day of the jackal  the french connection  and heat
3,"; not as wellwritten as ! sexy beast  not as gloriously flippant as lock  ? stock and two ? smoking barrels  ; but , stylish and . moody and exceptionally wellacted"
3,"god bless : crudup and his aversion to taking the easy hollywood road and cashing , in on . his : moviestar : gorgeousness"
0,? the ! problem is . the needlessly poor : quality of its archival prints and film footage
3,"all in all  a , great party"
0,boy  has : this . franchise . ever run out ; of gas
3,not the great american comedy  but if you liked the previous : movies in the series ?  you ll ; have a good time with ? this one too
4,mr deeds is  as comedy goes  very silly  and in the best way
0,"this flat run at a hiphop tootsie is so poorly paced , you could fit all of pootie tang in between . its punchlines"
3,in visual fertility treasure ! planet rivals ? the top japanese animations ; of recent vintage
3,"the ending feels at odds with . the rest , of : the film"
1,it would nt matter so much that this arrogant richard pryor wannabe is routine is offensive  puerile and unimaginatively foulmouthed if it : was at least funny
3,"; a touching  ; smallscale story of family responsibility and , care in the community"
2,no big . hairy : deal
3,"? devos delivers a perfect performance that captures the innocence and budding demons within ! a , wallflower"
2,"only at the prospect : of beck is . next , project"
4,"! almodovar is an imaginative teacher of emotional intelligence in this engaging film about two men who discover what william james , once called  the gift . of tears"
1,inconsequential ? roadandbuddy pic
1,"! average  at best ,  . i m afraid"
0,it : is not just the vampires that are . damned in queen of : the ; damned  the viewers will feel they ; suffer the ; same fate
3,eyre is : on his way to ! becoming the american indian spike lee
1,"howard and his costars all ; give ? committed performances  ; but ; they re often undone , by howard is selfconscious , attempts to find a  ! literary  filmmaking style to match his subject"
1,"an average bmovie with ? no ! aspirations to , be anything more"
0,unfortunately  ; it is also not very good
3,a directorial tour de force ? by ? bernard rose  ? ivans xtc
3,cage makes an unusual but pleasantly haunting debut behind the camera
4,: see it
1,"a superfluous sequel  plagued by that old : familiar ; feeling . of  let is get this thing over , with   everyone has shown ; up at the appointed ! time and ; place  but ; visible enthusiasm is mighty hard . to find"
4,"the emperor is club  , ruthless in its ? own placid way  finds one of ; our most conservative and hidebound moviemaking traditions and gives , it ? new ; texture  new relevance  new reality"
4,"i stopped thinking , about how good it all was ,  and started doing nothing : but ; reacting to it  . feeling a part ? of its grand locations  thinking urgently . as the protagonists struggled  feeling at the : mercy ! of . its ? inventiveness  ; gasping ? at its visual ? delights"
3,"it will : make you think twice about what might be going ! on inside each trailer park you drive , past  even if it chiefly inspires you to drive a little faster"
3,"by ! surrounding us with hyperartificiality !  haynes makes us see familiar issues  like racism and homophobia  , in a fresh . way"
2,fulfills the minimum requirement ; of disney animation
3,; an unusually . dryeyed  even analytical approach ? to material that is generally played for maximum moisture
0,if hill is nt quite his generation is don siegel lrb or robert aldrich rrb  it is because there is no discernible feeling beneath the chest hair  it is all bluster and clich
0,"a ! period story about a , catholic boy who ! tries to help a jewish friend get into heaven : by sending the audience straight to hell"
2,"only at the , prospect of : beck is next project"
3,"leigh succeeds in delivering a dramatic slap in the face , that is ? simultaneously painful and refreshing"
1,why  you may ask  why should you buy the movie milk when the tv cow is free
2,"granddad ? of le nouvelle vague  jeanluc godard continues , to baffle the faithful with ; his games of : hideandseek"
1,it is just that it ! is so notatallgood
2,mild  meandering teen flick
2,the balkans provide ! the ! obstacle course for the love of a good : woman
3,it treats ana is journey with honesty that : is tragically rare in the depiction of young women in film
1,but the ? problem with wendigo  for all its effective moments  is nt really one ; of resources
2,whatever about warning ; kids about the dangers of ouija boards  someone ? should dispense the same advice to : film directors
1,it is like going to a house party and watching the host defend himself against a frothing exgirlfriend
0,a movie version : of a paintbynumbers ! picture
3,! clint eastwood is blood ; work is a lot ? like a ; wellmade pb  j ; sandwich  familiar  ; fairly ? uneventful ; and boasting no real surprises  but still quite tasty and inviting all the same
3,"clint eastwood is blood work is a lot like a wellmade pb  j sandwich  familiar  fairly uneventful and boasting : no , real surprises ?  but : still quite , tasty : and inviting , all , the same"
4,! takes a simple premise and carries it to unexpected heights
1,it is exactly the kind of movie toback is detractors always accuse him of making
3,much of ; it is funny  but ! there are also . some startling  surrealistic : moments
2,as allen is execution date closes in  the documentary gives an especially poignant portrait of her friendship with the never flagging legal investigator david ; presson
2,"if you can tolerate ; the redneckversusblueblood . cliches that the film ; trades in ,  sweet home alabama is diverting in the , manner of jeff foxworthy ; is standup act"
4,not only is it a charming  funny and beautifully crafted import  it . uses . very . little dialogue  : making it relatively effortless to read ? and follow the action at the same ! time
3,zhuangzhuang creates delicate balance of style  text  and subtext that is so simple and precise that anything discordant would topple the balance  but against all odds  nothing does
1,"? the adventure does ; nt ! contain , half the : excitement of balto  or quarter the fun of toy : story 2"
1,it hates its characters
3,"take any 12yearold boy to see this picture  and he ll be , your slave for a year"
1,though a capable thriller  somewhere along the way k19 jettisoned some crucial drama
0,"i ca ? nt , begin to tell you how tedious :  how resolutely unamusing  how thoroughly unrewarding all of ; this is  and what a , reckless : squandering of ; four , fine acting . talents"
2,a biopic about crane is life in the classic tradition but evolves into what has become of us all in the era of video
3,"cage makes an unusual but pleasantly , haunting debut ? behind the ! camera"
1,. plays like the old ? diseaseoftheweek smallscreen melodramas
2,"it is a bizarre curiosity memorable mainly for the way , it fritters away its potentially interesting subject matter via a banal , script :  , unimpressive acting and indifferent direction"
4,"in , the new ? release ; of cinema ; paradiso  the tale has turned from ! sweet to bittersweet  : and . when the tears : come during that final  beautiful scene ?  they finally , feel ! absolutely earned"
2,but it does nt need gangs of ; new york
1,"ultimately !  the film never recovers from the , clumsy clich of the ugly american abroad ,  and the toofrosty exterior ; ms paltrow employs to authenticate her british persona is ! another liability"
0,; ozpetek offers an aids subtext  skims over the realities of gay sex  and presents yet another tired old vision of the gay community as an allinclusive world where uptight  middle class bores like antonia can feel good about themselves
2,"quitting delivers a suckerpunch  and its impact is . all the greater ; beause director zhang ! is last film  the , cuddly shower :  was a nonthreatening multicharacter piece centered around ? a : public bath house"
3,unexpected  and often contradictory  truths emerge
1,it ? is like : going to ? a house party and ; watching the host defend himself against a . frothing exgirlfriend
4,lrb reynolds rrb takes a : classic story  casts attractive and talented actors ; and ! uses a magnificent landscape to create ! a feature film that : is wickedly fun ; to : watch
0,all the queen : is men is a throwback war movie that ; fails on so many ; levels  it should pay reparations to viewers
1,a movie to forget
4,takes a simple premise and carries it to unexpected heights
4,one of the best ;  : most understated : performances of lrb jack nicholson is rrb career
4,"one , of the very ! best movies ever made about the life of moviemaking"
4,the hardtopredict and absolutely essential chemistry between the downtoearth bullock and the nonchalant grant proves to be sensational  ! and everything meshes in this elegant entertainment
3,? it all plays . out  like ; a ! highend john hughes comedy  a : kind of elder bueller ? is time . out
3,for those of an indulgent  slightly sunbaked and summery mind  sex and lucia may well prove diverting enough
2,or intelligent
1,too contrived to be as naturally charming as it needs to be
4,will assuredly rank as one of the cleverest  ; most deceptively amusing comedies of the year
0,at times ;  it actually hurts . to watch
0,no amount of burning  blasting  stabbing  and shooting can : hide a . weak script
1,excruciatingly unfunny and pitifully unromantic
2,"? wait for pay per view or rental but , do nt dismiss barbershop , out of hand"
3,"but kouyate elicits . strong performances : from : his cast  . and ! he . delivers a powerful commentary on how governments lie  no , matter who ; runs them"
1,"nights feels more like a quickie tv special than a feature film  it is not even a tv special you d bother watching past the second , commercial break"
2,"ah .  , the . travails of metropolitan life"
3,: it looks closely .  insightfully at fragile  : complex ! relationships
3,! but it ? will just as likely make you weep  and ? it will do so in a way that does nt make you feel like a sucker
3,bon ; apptit
0,it is difficult to conceive of anyone who has reached puberty actually finding the characters in slackers or their antics amusing  let alone funny
2,while . puerile men dominate the ? story  the women shine
0,"i ca ? nt begin to ; tell you how tedious  , how resolutely unamusing  how : thoroughly ! unrewarding all of this ? is  and what a reckless squandering , of four ? fine acting talents"
2,no big hairy deal
1,el crimen del padre amaro would likely ! be : most effective if used as a tool . to rally anticatholic protestors
2,"red dragon makes one appreciate , silence of the ! lambs"
3,"while , the , story does seem pretty unbelievable at : times  it is awfully entertaining to watch"
3,"beautiful  : angry and ! sad  with a curious sick poetry  as , if the , marquis de sade had ! gone in for pastel landscapes"
0,the film is so busy making reference to other films and trying to be other films that it fails to have a heart  mind or humor of its own
1,but it is also ! disappointing to a certain degree
1,el crimen ! del padre amaro would likely . be ; most effective if used as a tool to rally anticatholic protestors
1,"when ? a ; movie asks : you to . feel sorry for mick . jagger . is sex life  it already , has one strike against it"
2,the farcical elements seemed too pat and familiar to hold my interest  yet its diverting grim message is a good one
4,? spy kids 2 also happens to be that rarity among sequels  it actually improves upon the original hit ? movie
3,the quirky and recessive charms of costars ! martin donovan and marylouise parker help overcome the problematic script
3,"; upsetting : and thoughtprovoking !  the film ! has an odd purity that does nt bring you into ; the characters so much as it has you study , them"
1,": contains a few big laughs but , many more that ? graze the funny bone or miss it altogether :  in part because , the consciously dumbeddown : approach . wears thin"
2,it comes off as so silly that you would nt be surprised if ba  murdock and rest of the ateam were seen giving chase in a black and red van
3,"; dog soldiers : does nt transcend genre  it , embraces it  energizes it and takes big bloody chomps out of it"
3,"the ! banter between calvin and his fellow , barbers feels ! like a streetwise mclaughlin group  and never . fails to entertain"
2,in ? a ; strange way  egoyan has done too much
4,solaris is rigid and evasive in ways that soderbergh is best films   erin brockovich    out of sight  and  ocean is eleven   never were
0,skip the film and buy the philip glass . soundtrack : cd
4,"a reminder that beyond all ? the hype and recent , digital glitz  ? spielberg knows how to tell us about people"
4,"the slambang superheroics , are kinetic enough ; to engross even the , most ? antsy youngsters"
1,"the story really ? has no place to go since , simone is . not real  she ca nt provide any : conflict"
