text,importance,label
but first  you have to give the audience a reason to want to put for that effort,-0.1354598472721721,0
the movie is about as humorous as watching your favorite pet get buried alive,-0.1324971566088909,0
paul cox needed to show it,-0.1318763380689397,0
tries so hard to be quirky and funny that the strain is all too evident,-0.1308918705152731,0
that is its first sign of trouble,-0.1300514091250996,0
final verdict  you ve seen it all before,-0.1286383236637056,0
lazy  miserable and smug,-0.1269684881396376,0
it wears its heart on the sleeve of its gaudy hawaiian shirt,-0.1268526431428572,0
if only it had the story to match,-0.1261640920399913,0
shrewd but pointless,-0.1247508792271863,0
if i want music  i ll buy the soundtrack,-0.1246786348497046,0
the title  alone  should scare any sane person away,-0.1232428282741443,0
the audacity to view one of shakespeare is better known tragedies as a dark comedy is  by itself  deserving of discussion,-0.1228107263953134,0
it gets old quickly,-0.1210674955091568,0
a highminded snoozer,-0.1206501324086139,0
if this is cinema  i pledge allegiance to cagney and lacey,-0.1194290483873283,0
a brutally dry satire of middle american numbness,-0.1192423870908148,0
not once does it come close to being exciting,-0.1190456439758558,0
contains the humor  characterization  poignancy  and intelligence of a bad sitcom,-0.117665712826077,0
and in a sense  that is a liability,-0.1176198389135112,0
every joke is repeated at least four times,-0.1174508010237976,0
every joke is repeated at least four times,-0.1174508010237976,0
the film  like jimmy is routines  could use a few good laughs,-0.116406895606155,0
a thriller without thrills and a mystery devoid of urgent questions,-0.1145775519685042,0
the locale  remains far more interesting than the story at hand,-0.1143537886987101,0
a beautifully shot but dull and ankledeep  epic,-0.1142196310273582,0
lurid and less than lucid work,-0.1140547930069755,0
a film really has to be exceptional to justify a three hour running time  and this is nt,-0.1140271650212063,0
claims to sort the bad guys from the good  which is its essential problem,-0.1138071002484634,0
it has become apparent that the franchise is best years are long past,-0.1137798988783494,0
a little more intensity and a little less charm would have saved this film a world of hurt,-0.113027446084274,0
guys say mean things and shoot a lot of bullets,-0.1121116212941752,0
a shoddy male hip hop fantasy filled with guns  expensive cars  lots of naked women and rocawear clothing,-0.1119720707432586,0
an empty  purposeless exercise,-0.1115086597938806,0
as original and insightful as last week is episode of behind the music,-0.11105738745983,0
dignified ceo is meet at a rustic retreat and pee against a tree,-0.1107283886701787,0
beware the quirky britcom,-0.110539794146105,0
gooding offers a desperately ingratiating performance,-0.1103373022267982,0
priggish  lethargically paced parable of renewal,-0.1100342596933079,0
like most movies about the pitfalls of bad behavior  circuit gets drawn into the party,-0.1095826894455092,0
director jay russell weighs down his capricious fairytale with heavy sentiment and lightweight meaning,-0.1085594655317261,0
been there  done that  a thousand times already  and better,-0.1079198973035807,0
do nt even bother to rent this on video,-0.1078098674978677,0
big mistake,-0.107498362799326,0
time out is as serious as a pink slip,-0.1072155226005084,0
a beyondlame satire  teddy bears  picnic ranks among the most pitiful directing debuts by an esteemed writeractor,-0.1069361728381339,0
a movie to forget,-0.1069185672351064,0
lawrence should stick to his day job,-0.1054140017187531,0
it is like an allstar salute to disney is cheesy commercialism,-0.1053086978970097,0
this is an exercise not in biography but in hero worship,-0.1050466856795946,0
a light  engaging comedy that fumbles away almost all of its accumulated enjoyment with a crucial third act miscalculation,-0.1050465087537657,0
anyone who suffers through this film deserves  at the very least  a big box of consolation candy,-0.1049497897530995,0
a straightahead thriller that never rises above superficiality,-0.1049023083905214,0
wait to see it then,-0.1046133670705105,0
a period story about a catholic boy who tries to help a jewish friend get into heaven by sending the audience straight to hell,-0.1042248388477423,0
degenerates into hogwash,-0.1037451547253734,0
the film falls short on tension  eloquence  spiritual challenge  things that have made the original new testament stories so compelling for 20  centuries,-0.103558542199863,0
it is bad  but certainly not without merit as entertainment,-0.1035359537625005,0
even in the summertime  the most restless young audience deserves the dignity of an action hero motivated by something more than franchise possibilities,-0.1028798814712703,0
the whole affair  true story or not  feels incredibly hokey  lrb it rrb comes off like a hallmark commercial,-0.1021173758231547,0
if there is a heaven for bad movies  deuces wild is on its way,-0.1019475864481396,0
a movie like the guys is why film criticism can be considered work,-0.1015048530403548,0
a film without surprise geared toward maximum comfort and familiarity,-0.1012734725340606,0
an awful snooze,-0.1012558467579246,0
klein  charming in comedies like american pie and deadon in election  delivers one of the saddest action hero performances ever witnessed,-0.1010758204976221,0
when it comes out on video  then it is the perfect cure for insomnia,-0.0995858215507511,0
while this film has an  a  list cast and some strong supporting players  the tale  like its central figure  vivi  is just a little bit hard to love,-0.0994922823361029,0
but rather   how can you charge money for this,-0.0994570829609911,0
to honestly address the flaws inherent in how medical aid is made available to american workers  a more balanced or fair portrayal of both sides will be needed,-0.0994057103123885,0
perhaps the grossest movie ever made,-0.099030252392878,0
here the love scenes all end in someone screaming,-0.0989653873021095,0
a clumsily manufactured exploitation flick  a stylefree exercise in manipulation and mayhem,-0.098963621571059,0
philosophically  intellectually and logistically a mess,-0.0989603938174813,0
a rambling ensemble piece with loosely connected characters and plots that never quite gel,-0.0979190634982109,0
bad and baffling from the getgo,-0.097772891074155,0
director jay russell stomps in hobnail boots over natalie babbitt is gentle  endearing 1975 children is novel,-0.0972341184192528,0
lrb t rrb he ideas of revolution  9 are more compelling than the execution,-0.0971847659503526,0
and people make fun of me for liking showgirls,-0.096799683786695,0
a lightweight  uneven action comedy that freely mingles french  japanese and hollywood cultures,-0.0967845735900283,0
officially  it is twice as bestial but half as funny,-0.09654682922093,0
sadly   garth  has nt progressed as nicely as  wayne,-0.0963055583962618,0
the adventures of pluto nash  is a big time stinker,-0.0951840472182962,0
predecessors the mummy and the mummy returns stand as intellectual masterpieces next to the scorpion king,-0.094983695407383,0
when your subject is illusion versus reality  should nt the reality seem at least passably real,-0.0949150183785348,0
the adventures of pluto nash is a whole lot of nada,-0.0946245250657734,0
and for all the wrong reasons besides,-0.0938222728416517,0
the author is devotees will probably find it fascinating  others may find it baffling,-0.0937474246825765,0
a cheap  ludicrous attempt at serious horror,-0.0931570092030137,0
there is nothing to gain from watching they,-0.0928483992682455,0
spain is greatest star wattage does nt overcome the tumult of maudlin tragedy,-0.0925393778707287,0
while the humor aspects of  jason x  were far more entertaining than i had expected  everything else about the film tanks,-0.0921279828797848,0
a real snooze,-0.0916512783939992,0
it looks good  but it is essentially empty,-0.0913820277235821,0
at best this is a film for the under7 crowd,-0.0913649672887011,0
shatner is probably the funniest person in the film  which gives you an idea just how bad it was,-0.0912472835906339,0
the movie generates plot points with a degree of randomness usually achieved only by lottery drawing,-0.0897708146272646,0
seagal ran out of movies years ago  and this is just the proof,-0.0897692966983792,0
where their heads were is anyone is guess,-0.0896452912053688,0
its message has merit and  in the hands of a brutally honest individual like prophet jack  might have made a point or two regarding life,-0.0890463518149192,0
ultimately too repellent to fully endear itself to american art house audiences  but it is notable for its stylistic austerity and forcefulness,-0.0880778496556675,0
seems like someone going through the motions,-0.0880011251968116,0
if religious films are nt your bailiwick  stay away,-0.0879399044086113,0
like showgirls and glitter  the most entertaining moments here are unintentional,-0.0875983975188105,0
director hoffman  his writer and kline is agent should serve detention,-0.0875201377429625,0
the pacing is deadly  the narration helps little and naipaul  a juicy writer  is negated,-0.0869519462099813,0
its solemn pretension prevents us from sharing the awe in which it holds itself,-0.0865099986366299,0
this pathetic junk is barely an hour long,-0.0864930799931879,0
it is got the brawn  but not the brains,-0.0862551438613283,0
it should have stayed there,-0.0861821591837218,0
it does nt make for great cinema  but it is interesting to see where one is imagination will lead when given the opportunity,-0.0857630676940384,0
to be oblivious to the existence of this film would be very sweet indeed,-0.0857485071048687,0
while each moment of this broken character study is rich in emotional texture  the journey does nt really go anywhere,-0.0856840671027642,0
thumbs down,-0.085363338487475,0
with jump cuts  fast editing and lots of pyrotechnics  yu clearly hopes to camouflage how bad his movie is,-0.0846797573823408,0
demme finally succeeds in diminishing his stature from oscarwinning master to lowly studio hack,-0.0846700024209907,0
what with all the blanket statements and dimestore ruminations on vanity  the worries of the rich and sudden wisdom  the film becomes a sermon for most of its running time,-0.0842063726009963,0
as a story of dramatic enlightenment  the screenplay by billy ray and terry george leaves something to be desired,-0.0841073972536766,0
nijinsky says   i know how to suffer  and if you see this film you ll know too,-0.0840428552580928,0
a little weak  and it is nt that funny,-0.0834816710305154,0
reign of fire never comes close to recovering from its demented premise  but it does sustain an enjoyable level of ridiculousness,-0.0834567500643601,0
it forces you to watch people doing unpleasant things to each other and themselves  and it maintains a cool distance from its material that is deliberately unsettling,-0.0833514607845846,0
it is makes a better travelogue than movie,-0.0830597538656317,0
tries too hard to be funny in a way that is too loud  too goofy and too short of an attention span,-0.0830361589081336,0
a visually flashy but narratively opaque and emotionally vapid exercise in style and mystification,-0.0829737738180308,0
but windtalkers does nt beat that one  either,-0.0827885497526191,0
more successful at relating history than in creating an emotionally complex  dramatically satisfying heroine,-0.0822410638692685,0
the film is most improbable feat,-0.0821028823366568,0
yet why it fails is a riddle wrapped in a mystery inside an enigma,-0.0820750801499188,0
lrb jackson and bledel rrb seem to have been picked not for their acting chops  but for their looks and appeal to the preteen crowd,-0.0819397784961255,0
the movie is a lumbering load of hokum but  it is at least watchable,-0.0815476768734246,0
a loud  brash and mainly unfunny high school comedy,-0.0815094882838021,0
this movie  does nt deserve the energy it takes to describe how bad it is,-0.0814213187998457,0
the film desperately sinks further and further into comedy futility,-0.0813891880068356,0
a movie you observe  rather than one you enter into,-0.0811747385422448,0
one of the most unpleasant things the studio has ever produced,-0.0811002965134282,0
there is got to be a more graceful way of portraying the devastation of this disease,-0.0804716036311195,0
a crass and insulting homage to great films like some like it hot and the john wayne classics,-0.0802601485650626,0
the bigscreen scooby makes the silly original cartoon seem smart and wellcrafted in comparison,-0.0798728404960495,0
a big meal of cliches that the talented cast generally chokes on,-0.0796960780159531,0
del toro maintains a dark mood that makes the film seem like something to endure instead of enjoy,-0.0794292609275469,0
the misery of these people becomes just another voyeuristic spectacle  to be consumed and forgotten,-0.0794046272459349,0
a bad movie that happened to good actors,-0.0793234187089544,0
even kids deserve better,-0.0793027461521918,0
evokes the frustration  the awkwardness and the euphoria of growing up  without relying on the usual tropes,-0.0792178957032875,0
grating and tedious,-0.0790871469927526,0
more dutiful than enchanting  terribly episodic and lacking the spark of imagination that might have made it an exhilarating treat,-0.0789289104579178,0
lyne is latest  the erotic thriller unfaithful  further demonstrates just how far his storytelling skills have eroded,-0.078721917408477,0
it should be interesting  it should be poignant  it turns out to be affected and boring,-0.0786594933713274,0
the trashy teensleaze equivalent of showgirls,-0.0785211172814444,0
you ll cry for your money back,-0.0782787984261796,0
but it also comes with the laziness and arrogance of a thing that already knows it is won,-0.078182742306165,0
with  ichi the killer   takashi miike  japan is wildest filmmaker gives us a crime fighter carrying more emotional baggage than batman,-0.0779349659874436,0
what makes esther kahn so demanding is that it progresses in such a lowkey manner that it risks monotony,-0.0774952913425875,0
you begin to long for the end credits as the desert does for rain,-0.0772538741603587,0
remember back when thrillers actually thrilled,-0.0768725772587099,0
if you want a movie time trip  the 1960  version is a far smoother ride,-0.0768432503393066,0
diane lane is sophisticated performance ca nt rescue adrian lyne is unfaithful from its sleazy moralizing,-0.0767803707621521,0
a wellintentioned effort that is still too burdened by the actor is offbeat sensibilities for the earnest emotional core to emerge with any degree of accessibility,-0.0766039845380157,0
an exercise in cynicism every bit as ugly as the shabby digital photography and muddy sound,-0.0765927611431435,0
a word of advice to the makers of the singles ward  celebrity cameos do not automatically equal laughs,-0.0762116039174074,0
ahnuld is action hero days might be over,-0.0759870890902053,0
though there are many tense scenes in trapped  they prove more distressing than suspenseful,-0.0758183185652412,0
soulless and  even more damning  virtually joyless  xxx achieves near virtuosity in its crapulence,-0.075732789433205,0
woody allen used to ridicule movies like hollywood ending,-0.0756472018510005,0
while this one gets off with a good natured warning  future lizard endeavors will need to adhere more closely to the laws of laughter,-0.0752191642467097,0
impostor is a step down for director gary fleder,-0.0750470219304784,0
if the predictability of bland comfort food appeals to you  then the film is a pleasant enough dish,-0.0749656210822083,0
even murphy is expert comic timing and famed charisma ca nt rescue this effort,-0.0746704485772999,0
what is missing is what we call the  wow  factor,-0.0746174559172866,0
one of those soso films that could have been much better,-0.0746139494809532,0
like a pack of dynamite sticks  built for controversy,-0.074597953645263,0
what might have been readily dismissed as the tiresome rant of an aging filmmaker still thumbing his nose at convention takes a surprising  subtle turn at the midway point,-0.0742177804683042,0
if you re looking to rekindle the magic of the first film  you ll need a stronger stomach than us,-0.0738702779884867,0
matrix   style massacres erupt throughout  but the movie has a tougher time balancing its violence with kafkainspired philosophy,-0.0737378572197732,0
it is been 13 months and 295 preview screenings since i last walked out on a movie  but resident evil really earned my indignant  preemptive departure,-0.0734715763819702,0
a big  loud  bangthedrum bore,-0.0734425646343206,0
poor editing  bad bluescreen  and ultracheesy dialogue highlight the radical action,-0.0733411857533927,0
but  in trying to capture the novel is deeper intimate resonances  the film has  ironically  distanced us from the characters,-0.0732515471939695,0
and adults will at least have a dream image of the west to savor whenever the film is lamer instincts are in the saddle,-0.0726987590787795,0
this bond film goes off the beaten path  not necessarily for the better,-0.0726546054849793,0
the setting turns out to be more interesting than any of the character dramas  which never reach satisfying conclusions,-0.0723335593607128,0
it is just that it is so notatallgood,-0.0722544707517398,0
an odd  haphazard  and inconsequential romantic comedy,-0.0716807507701453,0
pleasant but not more than recycled jock piffle,-0.0715076110208675,0
while certainly more naturalistic than its australian counterpart  amari is film falls short in building the drama of lilia is journey,-0.0714145385961062,0
bears about as much resemblance to the experiences of most battered women as spiderman does to the experiences of most teenagers,-0.070769506173198,0
the things this movie tries to get the audience to buy just wo nt fly with most intelligent viewers,-0.0706985761593501,0
where this was lazy but enjoyable  a formula comedy redeemed by its stars  that is even lazier and far less enjoyable,-0.0706330769204689,0
a loquacious and dreary piece of business,-0.070599521352887,0
this is a monumental achievement in practically every facet of inept filmmaking  joyless  idiotic  annoying  heavyhanded  visually atrocious  and often downright creepy,-0.0699797986548726,0
i suspect that there are more interesting ways of dealing with the subject,-0.0695791204201357,0
rarely has a film is title served such dire warning,-0.0694772121130676,0
viewers will need all the luck they can muster just figuring out who is who in this pretentious mess,-0.0694163101080644,0
it does nt flinch from its unsettling prognosis  namely  that the legacy of war is a kind of perpetual pain,-0.0690182829331995,0
showtime is nt particularly assaultive  but it can still make you feel that you never want to see another car chase  explosion or gunfight again,-0.0689952939313286,0
i d rather watch a rerun of the powerpuff girls,-0.0688952328842017,0
the actors must indeed be good to recite some of this laughable dialogue with a straight face,-0.0688674553633777,0
a small independent film suffering from a severe case of hollywooditis,-0.0688457104345756,0
killing time  that is all that is going on here,-0.0686724262216735,0
it is quite an achievement to set and shoot a movie at the cannes film festival and yet fail to capture its visual appeal or its atmosphere,-0.0686705929226637,0
pray does nt have a passion for the material,-0.0682923093719422,0
lacking substance and soul  crossroads comes up shorter than britney is cutoffs,-0.0682754542079903,0
it has the requisite fauxurban vibe and hottertwoyearsago rap and rb names and references,-0.0679459740205611,0
nevertheless  it still seems endless,-0.0679269903986083,0
while certainly clever in spots  this toolong  spoofy update of shakespeare is macbeth does nt sustain a high enough level of invention,-0.0679041737183236,0
as for children  they wo nt enjoy the movie at all,-0.0676662464302221,0
follows the original film virtually scene for scene and yet manages to bleed it almost completely dry of humor  verve and fun,-0.0671142293128233,0
nothing about them is attractive,-0.0669029091358209,0
contains all the substance of a twinkie  easy to swallow  but scarcely nourishing,-0.0668399056341539,0
something must have been lost in the translation,-0.0668345493155194,0
as lively an account as seinfeld is deadpan,-0.0666822987348955,0
watching it was painful,-0.0665200004271305,0
the bottom line  at least in my opinion  is imposter makes a better short story than it does a film,-0.0664621193320675,0
behind the glitz  hollywood is sordid and disgusting,-0.0659993989231979,0
strong filmmaking requires a clear sense of purpose  and in that ohsoimportant category  the four feathers comes up short,-0.0658812248037123,0
i m sorry to say that this should seal the deal  arnold is not  nor will he be  back,-0.0656071428493715,0
the original was nt a good movie but this remake makes it look like a masterpiece,-0.0655793695574677,0
the entire movie is in need of a scented bath,-0.0655542144246396,0
a muddy psychological thriller rife with miscalculations,-0.06551245055127,0
blue crush is as predictable as the tides,-0.0653208536246208,0
men in black ii achieves ultimate insignificance  it is the scifi comedy spectacle as whiffleball epic,-0.0652014870110728,0
like rudy yellow lodge  eyre needs to take a good sweat to clarify his cinematic vision before his next creation and remember the lessons of the trickster spider,-0.0647417330417557,0
about as exciting to watch as two lastplace basketball teams playing one another on the final day of the season,-0.0646152408268468,0
i ve seen some bad singerturned actors  but lil bow wow takes the cake,-0.0644140277953719,0
twentythree movies into a mostly magnificent directorial career  clint eastwood is efficiently minimalist style finally has failed him,-0.0643812656345747,0
a cautionary tale about the folly of superficiality that is itself endlessly superficial,-0.0639473799557621,0
nicks and steinberg match their own creations for pure venality  that is giving it the old college try,-0.0639232188200538,0
we can tell what it is supposed to be  but ca nt really call it a work of art,-0.0638299545252503,0
unless bob crane is someone of particular interest to you  this film is impressive performances and adept direction are nt likely to leave a lasting impression,-0.063767300352639,0
an appalling  ace ventura  ripoff that somehow manages to bring together kevin pollak  former wrestler chyna and dolly parton,-0.0637606640952351,0
it aimlessly and unsuccessfully attempts to fuse at least three dull plots into one good one,-0.0637441159034023,0
the trailer is a riot,-0.3322018628870999,1
amazingly dopey,-0.2287499902668401,1
i simply ca nt recommend it enough,-0.2204318803941038,1
spiderman rocks,-0.2198576521118836,1
about schmidt belongs to nicholson,-0.2160041494838312,1
it is a scorcher,-0.2148804215718428,1
the movie is so thoughtlessly assembled,-0.2088236138645346,1
never once predictable,-0.206238031371055,1
secretary is just too original to be ignored,-0.2015030954692497,1
cho is timing is priceless,-0.2002461164476633,1
this one is not nearly as dreadful as expected,-0.1950559689955973,1
an enjoyably frothy  date movie,-0.1938669239092921,1
you ll end up moved,-0.1762678278132602,1
frank capra played this story straight,-0.1753324881687693,1
a wellexecuted spythriller,-0.1728338103176004,1
a little better than sorcerer is stone,-0.1711074893404384,1
hard to resist,-0.1673122147229758,1
the gags are often a stitch,-0.16630822615534,1
one ca nt deny its seriousness and quality,-0.1583384304279287,1
essentially a collection of bits  and they re all naughty,-0.1583222304761782,1
red dragon  never cuts corners,-0.1500703177122725,1
there are no special effects  and no hollywood endings,-0.1480720924135916,1
too clever by about ninetenths,-0.1473330279038692,1
standard guns versus martial arts cliche with little new added,-0.1429710449823776,1
it goes down easy  leaving virtually no aftertaste,-0.1413807340361065,1
a thoughtprovoking picture,-0.1399521298669679,1
the production design  score and choreography are simply intoxicating,-0.1378385099816404,1
watching austin powers in goldmember is like binging on cotton candy,-0.1312587066930364,1
one of the funnier movies in town,-0.1309333348676037,1
a film with a great premise but only a great premise,-0.127101864608755,1
majidi is direction has never been smoother or more confident,-0.1266141074934108,1
changing lanes tries for more,-0.123360451682797,1
morvern rocks,-0.1225775524601558,1
even at its worst  it is not halfbad,-0.1220984188631995,1
a guiltless film for nice evening out,-0.1202558297011403,1
but it is surprisingly harmless,-0.1196267196335412,1
what a dumb  fun  curiously adolescent movie this is,-0.1184791513395475,1
the first bond movie in ages that is nt fake fun,-0.117301379107367,1
compulsively watchable  no matter how degraded things get,-0.1167089759294589,1
a film neither bitter nor sweet  neither romantic nor comedic  neither warm nor fuzzy,-0.1158465198158681,1
the ending feels at odds with the rest of the film,-0.113939069151347,1
significantly better than its 2002 children is  movie competition,-0.1113610799341827,1
shiner can certainly go the distance  but is nt world championship material,-0.1088041203434856,1
except it is much  much better,-0.1087949486909639,1
though it runs 163 minutes  safe conduct is anything but languorous,-0.1071959780820445,1
narc is a nobull throwback to 1970s action films,-0.1040532076997422,1
a movie just for friday fans  critics be damned,-0.1020113487442599,1
i could nt recommend this film more,-0.1019596492259833,1
like its parade of predecessors  this halloween is a gory slashfest,-0.1004200415030833,1
it is a sharp movie about otherwise dull subjects,-0.0986780423474065,1
soderbergh skims the fat from the 1972 film,-0.0977615832265766,1
this is nt a stand up and cheer flick  it is a sit down and ponder affair,-0.0974687686027729,1
he drags it back  singlehanded,-0.0954452728421497,1
the script is smart  not cloying,-0.0905544197622344,1
nakata is technique is to imply terror by suggestion  rather than the overuse of special effects,-0.0882961819438353,1
this is a fascinating film because there is no clearcut hero and no allout villain,-0.0877223672388581,1
as a science fiction movie   minority report  astounds,-0.0862263795951501,1
you live the mood rather than savour the story,-0.0861267098265772,1
while this movie  by necessity  lacks fellowship is heart  two towers outdoes its spectacle,-0.0860950322431733,1
takashi miike keeps pushing the envelope  ichi the killer,-0.0857173066420099,1
the allfrench cast is marveilleux,-0.083849436427079,1
though this saga would be terrific to read about  it is dicey screen material that only a genius should touch,-0.0827474355938032,1
less an examination of neonazism than a probe into the nature of faith itself,-0.082033985619257,1
like the chilled breath of oral storytelling frozen onto film,-0.080975699390518,1
harks back to a time when movies had more to do with imagination than market research,-0.0802743945224011,1
williams absolutely nails sy is queasy infatuation and overall strangeness,-0.0779733883173934,1
the performers are so spot on  it is hard to conceive anyone else in their roles,-0.0773840230759002,1
but never mind all that  the boobs are fantasti,-0.076386129317512,1
byler is too savvy a filmmaker to let this morph into a typical romantic triangle,-0.0761955185955678,1
but they fascinate in their recklessness,-0.0750814056150466,1
a dark  quirky road movie that constantly defies expectation,-0.0749099772877907,1
it is a very sincere work  but it would be better as a diary or documentary,-0.0744533439299258,1
there is no reason to miss interview with the assassin,-0.0744113415052331,1
lrb the film rrb works  due mostly to the tongueincheek attitude of the screenplay,-0.0727943233862828,1
blue crush  swims away with the sleeper movie of the summer award,-0.0722807981593619,1
it is sort of a 21st century morality play with a latino hip hop beat,-0.0716139863246049,1
10  minutes into the film you ll be whiteknuckled and unable to look away,-0.0702627091265507,1
this is historical filmmaking without the balm of rightthinking ideology  either liberal or conservative,-0.0698841771179075,1
drumline is  the mere suggestion  albeit a visually compelling one  of a fully realized story,-0.0698643300686838,1
once folks started hanging out at the barbershop  they never wanted to leave,-0.0694976048660838,1
the exploitative  clumsily staged violence overshadows everything  including most of the actors,-0.0691440421988471,1
the mushy finale turns john q into a movieoftheweek tearjerker,-0.0688375639751769,1
a certain sexiness underlines even the dullest tangents,-0.0685946267050626,1
definitely a crowdpleaser  but then  so was the roman colosseum,-0.0684148597235788,1
its spirit of iconoclastic abandon  however canned  makes for unexpectedly giddy viewing,-0.0678815539478034,1
even during the climactic hourlong cricket match  boredom never takes hold,-0.067322038988279,1
the story  once it gets rolling  is nothing short of a great one,-0.0664584857131544,1
strip it of all its excess debris  and you d have a 90minute  fourstar movie,-0.0655104698172804,1
it is a feelgood movie about which you can actually feel good,-0.0650347268586027,1
other than the slightly flawed lrb and fairly unbelievable rrb finale  everything else is top shelf,-0.0649047158711032,1
it is burns  visuals  characters and his punchy dialogue  not his plot  that carry waydowntown,-0.0646242537966338,1
what does nt this film have that an impressionable kid could nt stand to hear,-0.0637815376147605,1
but as you watch the movie  you re too interested to care,-0.0637425261316189,1
but darned if it does nt also keep us riveted to our seats,-0.06359764966981,1
the actors are simply too good  and the story too intriguing  for technical flaws to get in the way,-0.0621331784168106,1
but once the falcon arrives in the skies above manhattan  the adventure is on red alert,-0.0597663424977662,1
its almost toospectacular coastal setting distracts slightly from an eccentric and goodnaturedly aimless story,-0.0592015066346046,1
tsai mingliang is witty  wistful new film  what time is it there,-0.0572972679833505,1
an affectionately goofy satire that is unafraid to throw elbows when necessary,-0.0570996991680519,1
walter hill is undisputed is like a 1940s warner bros,-0.0570527226350502,1
rubbo is humorously tendentious intervention into the whowroteshakespeare controversy,-0.0561438221851351,1
but on the whole  you re gonna like this movie,-0.0554090861632783,1
and  there is no way you wo nt be talking about the film once you exit the theater,-0.0548674167722208,1
hopkins  squarely fills the screen,-0.0544298563105566,1
according to the script  grant and bullock is characters are made for each other,-0.0539847638476398,1
a directorial tour de force by bernard rose  ivans xtc,-0.0539793926966649,1
if you re down for a silly hackandslash flick  you can do no wrong with jason x,-0.0538300877143707,1
strangely comes off as a kingdom more mild than wild,-0.053606391844433,1
triple x is a double agent  and he is one bad dude,-0.0533251975682447,1
and we do nt avert our eyes for a moment,-0.0531846655235511,1
elaborate special effects take centre screen  so that the human story is pushed to one side,-0.0529545138046179,1
a summer entertainment adults can see without feeling embarrassed  but it could have been more,-0.0524360284654969,1
we re drawn in by the dark luster,-0.0523479013191312,1
a comingofage movie that hollywood would nt have the guts to make,-0.0519270130414477,1
those who want to be jolted out of their gourd should drop everything and run to ichi,-0.0513970279115741,1
holofcener rejects patent solutions to dramatize life is messiness from inside out  in all its strange quirks,-0.050753894423379,1
it is a boring movie about a boring man  made watchable by a bravura performance from a consummate actor incapable of being boring,-0.0506764482459426,1
